,laptop_id,product,inches,ram,weight,price_euros,tn_2_in_1_convertible,tn_gaming,tn_netbook,tn_notebook,tn_ultrabook,tn_workstation,scr_4k_ultra_hd,scr_full_hd,scr_hd,scr_other,scr_quad_hd+,cpu_ghz,cpu_intel,cpu_amd,so_windows,so_no,so_linux,so_chrome,so_mac,gpu_intel,gpu_nvidia,gpu_amd,memory_gb,company_acer,company_apple,company_asus,company_chuwi,company_dell,company_fujitsu,company_google,company_hp,company_huawei,company_lenovo,company_lg,company_mediacom,company_microsoft,company_msi,company_razer,company_samsung,company_toshiba,company_vero,company_xiaomi
229,425,Inspiron 3567,15.6,8,2.14,539.95,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1169,15-BA015wm (E2-7110/4GB/500GB/W10),15.6,4,1.86,297.0,0,0,0,1,0,0,0,0,1,0,0,1.8,0,1,1,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
231,852,ProBook 470,17.3,8,2.63,910.0,0,0,0,1,0,0,0,0,0,1,0,2.5,1,0,1,0,0,0,0,0,1,0,1024.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
232,99,Inspiron 3567,15.6,4,2.2,485.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,0,0,1,0,0,0,0,1,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,188,Mi Notebook,15.6,8,1.95,1199.0,0,0,0,1,0,0,0,1,0,0,0,1.6,1,0,0,0,0,0,0,0,1,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,949,EliteBook 820,12.5,8,1.26,1669.0,0,0,1,0,0,0,0,1,0,0,0,2.3,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235,1139,VivoBook Max,15.6,4,2.0,435.0,0,0,0,1,0,0,0,0,1,0,0,2.4,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,767,Alienware 17,15.6,16,4.42,2868.99,0,1,0,0,0,0,1,0,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1267,XPS 13,13.3,8,1.24,1813.0,1,0,0,0,0,0,0,0,0,0,1,1.2,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,957,Tecra A50-C-1ZV,15.6,8,2.2,1119.0,0,0,0,1,0,0,0,0,1,0,0,2.3,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
239,854,EliteBook 840,14.0,8,1.54,1870.0,0,0,0,0,1,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,512.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240,1023,Probook 440,14.0,4,1.64,684.0,0,0,0,1,0,0,0,0,1,0,0,2.4,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241,691,17-bs000nv I3,17.3,4,2.5,699.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,0,0,1,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242,557,IdeaPad 320-15ISK,15.6,4,2.2,499.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
243,692,Yoga 730,13.3,8,1.19,1499.0,1,0,0,0,0,0,0,1,0,0,0,1.8,1,0,1,0,0,0,0,1,0,0,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
244,697,V110-15ISK (3855U/4GB/500GB/W10),15.6,4,2.1,318.0,0,0,0,1,0,0,0,0,1,0,0,1.6,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
245,451,Omen 15-AX205na,15.6,8,2.2,1099.0,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,128.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
246,1292,X553SA-XX031T (N3050/4GB/500GB/W10),15.6,4,2.2,369.0,0,0,0,1,0,0,0,0,1,0,0,1.6,1,0,1,0,0,0,0,1,0,0,500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,978,ProBook 450,15.6,8,2.04,846.5,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,0,1,0,1024.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
248,128,250 G6,15.6,4,1.86,259.0,0,0,0,1,0,0,0,0,1,0,0,1.6,1,0,0,0,0,0,0,1,0,0,500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249,1127,V110-15ISK (i3-6006U/4GB/128GB/W10),15.6,4,2.1,429.0,0,0,0,1,0,0,0,0,1,0,0,2.0,1,0,1,0,0,0,0,1,0,0,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250,858,EliteBook x360,13.3,8,1.28,2277.0,1,0,0,0,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251,717,17-ak002nv (A10-9620P/6GB/2TB/Radeon,17.3,6,2.71,655.01,0,0,0,1,0,0,0,1,0,0,0,2.5,0,1,1,0,0,0,0,0,0,1,2048.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,171,Inspiron 5577,15.6,8,2.56,1060.49,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,128.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1236,IdeaPad Y700-15ISK,15.6,8,2.6,1272.0,0,1,0,0,0,0,0,1,0,0,0,2.6,1,0,1,0,0,0,0,0,1,0,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
254,74,Inspiron 5570,15.6,8,2.2,870.0,0,0,0,1,0,0,0,1,0,0,0,1.8,1,0,1,0,0,0,0,0,0,1,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1314,Stream 11-Y000na,11.6,2,1.17,209.0,0,0,1,0,0,0,0,0,1,0,0,1.6,1,0,1,0,0,0,0,1,0,0,32.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256,512,ThinkPad 13,13.3,8,1.44,949.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
257,163,Satellite Pro,15.6,4,2.1,447.0,0,0,0,1,0,0,0,0,1,0,0,2.2,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
258,495,Thinkpad X270,12.5,16,1.36,1798.0,0,0,0,0,1,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,1,0,0,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
259,180,Aspire A315-51,15.6,4,2.1,449.0,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,1,0,0,128.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,445,ThinkPad T470s,14.0,24,1.32,2382.0,0,0,0,0,1,0,0,0,0,1,0,2.7,1,0,1,0,0,0,0,1,0,0,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
261,543,Inspiron 5570,15.6,8,2.2,797.41,0,0,0,1,0,0,0,1,0,0,0,1.6,1,0,1,0,0,0,0,0,0,1,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,521,Mi Notebook,15.6,16,1.95,1399.95,0,0,0,1,0,0,0,1,0,0,0,1.8,1,0,0,0,0,0,0,0,1,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,784,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,15.6,12,2.3,839.0,1,0,0,0,0,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,0,1,0,2048.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,794,GS43VR 7RE,14.0,16,1.6,1891.0,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
265,894,IdeaPad 510-15ISK,15.6,8,2.2,669.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,0,1,0,1024.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
266,1298,Pavilion 15-AW003nv,15.6,6,2.04,549.99,0,0,0,1,0,0,0,1,0,0,0,2.9,0,1,1,0,0,0,0,0,0,1,1024.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267,1268,Inspiron 3552,15.6,4,2.2,324.0,0,0,0,1,0,0,0,0,1,0,0,1.6,1,0,0,0,1,0,0,1,0,0,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,252,Rog G701VIK-BA060T,17.3,16,3.6,2999.0,0,1,0,0,0,0,0,1,0,0,0,2.9,1,0,1,0,0,0,0,0,1,0,256.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,831,Thinkpad X1,14.0,8,1.13,2499.0,0,0,0,0,1,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,1,0,0,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
270,441,Thinkpad P51,15.6,16,2.5,2449.0,0,0,0,1,0,0,0,1,0,0,0,2.9,1,0,1,0,0,0,0,0,1,0,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
271,892,Pavilion x360,15.6,4,2.3,684.8,1,0,0,0,0,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272,45,Inspiron 7773,17.3,12,2.77,999.0,1,0,0,0,0,0,0,1,0,0,0,1.6,1,0,1,0,0,0,0,0,1,0,1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,677,Aspire 3,15.6,4,2.1,412.0,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,0,0,1,0,0,1,0,0,128.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,635,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),13.3,6,1.5,639.01,1,0,0,0,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,950,Vostro 3568,15.6,4,2.18,558.6,0,0,0,1,0,0,0,0,1,0,0,2.0,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,855,Vostro 3568,15.6,4,2.18,739.0,0,0,0,1,0,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,0,0,1,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,842,Thinkpad T460,14.0,8,1.7,1186.0,0,0,0,1,0,0,0,1,0,0,0,2.3,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278,167,Legion Y520-15IKBN,15.6,16,2.5,1079.0,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
279,987,Tecra A40-C-1DF,14.0,8,1.95,1180.0,0,0,0,1,0,0,0,1,0,0,0,2.3,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
280,622,FX753VD-GC007T (i7-7700HQ/8GB/1TB,17.3,8,3.0,1168.0,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,128.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,368,IdeaPad 320-17IKB,17.3,6,2.8,719.0,0,0,0,1,0,0,0,0,0,1,0,2.5,1,0,1,0,0,0,0,0,1,0,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
282,1210,250 G6,15.6,4,1.86,485.0,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
283,38,Inspiron 5770,17.3,8,2.8,979.0,0,0,0,1,0,0,0,1,0,0,0,1.6,1,0,1,0,0,0,0,0,0,1,128.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,448,Inspiron 5570,15.6,4,2.2,749.0,0,0,0,1,0,0,0,1,0,0,0,1.6,1,0,1,0,0,0,0,0,0,1,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,254,MacBook Pro,13.3,8,1.37,2040.0,0,0,0,0,1,0,0,0,0,1,0,3.1,1,0,0,0,0,0,1,1,0,0,512.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,478,ZBook 15u,15.6,8,1.9,1154.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
287,129,Probook 440,14.0,8,1.63,812.0,0,0,0,1,0,0,0,1,0,0,0,1.6,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288,711,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),15.6,4,2.1,621.45,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
289,1163,ZBook Studio,15.6,8,2.0,1899.0,0,0,0,0,0,1,0,1,0,0,0,2.6,1,0,1,0,0,0,0,0,1,0,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290,1151,ZBook 17,17.3,8,3.0,3949.4,0,0,0,0,0,1,0,1,0,0,0,2.6,1,0,1,0,0,0,0,0,1,0,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
291,869,Inspiron 5368,13.3,8,1.62,649.0,0,0,0,1,0,0,0,1,0,0,0,2.3,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,335,XPS 15,15.6,32,2.06,2639.0,0,0,0,1,0,0,1,0,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,668,Latitude E7470,14.0,8,1.56,1229.0,0,0,0,1,0,0,0,1,0,0,0,2.4,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,814,EliteBook 820,12.5,8,1.26,1389.0,0,0,1,0,0,0,0,0,1,0,0,2.6,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
295,975,ThinkPad X270,12.5,8,1.36,1760.0,0,0,0,0,1,0,0,1,0,0,0,2.6,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
296,1160,Spectre Pro,13.3,8,1.48,1629.0,1,0,0,0,0,0,0,1,0,0,0,2.4,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
297,474,Inspiron 5570,15.6,8,2.02,759.0,0,0,0,1,0,0,0,1,0,0,0,1.6,1,0,1,0,0,0,0,0,0,1,2048.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1282,Inspiron 3552,15.6,2,2.2,379.0,0,0,0,1,0,0,0,0,1,0,0,1.6,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,807,Yoga 910-13IKB,13.9,8,1.38,1349.0,1,0,0,0,0,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
300,1130,XPS 13,13.3,8,1.23,1379.0,0,0,0,0,1,0,0,1,0,0,0,2.4,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1242,Inspiron 5578,15.0,4,2.08,509.0,1,0,0,0,0,0,0,1,0,0,0,2.4,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,153,Inspiron 5577,15.6,16,2.56,1249.26,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,512.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,880,Precision 3520,15.6,8,2.23,1778.0,0,0,0,0,0,1,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1164,EliteBook 820,12.5,8,1.26,2296.95,0,0,0,0,1,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
305,1149,Aspire E5-576G,15.6,4,2.23,616.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,0,1,0,1024.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,170,Aspire 3,15.6,4,2.1,363.51,0,0,0,1,0,0,0,0,1,0,0,1.1,1,0,1,0,0,0,0,1,0,0,1024.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1082,Inspiron 5368,13.3,8,1.62,798.01,1,0,0,0,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,720,Vostro 5568,15.6,8,1.98,726.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,0,0,1,0,0,1,0,0,1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,839,Blade Pro,17.3,32,3.49,5499.0,0,1,0,0,0,0,1,0,0,0,0,2.9,1,0,1,0,0,0,0,0,1,0,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
310,348,ProBook 450,15.6,8,2.1,716.0,0,0,0,1,0,0,0,1,0,0,0,2.4,1,0,1,0,0,0,0,0,1,0,1024.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
311,161,Inspiron 5579,15.6,8,1.56,1049.0,1,0,0,0,0,0,0,1,0,0,0,1.8,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1157,GP62M 7RDX,15.6,8,2.4,1142.8,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
313,875,XPS 13,13.3,16,1.29,2240.0,0,0,0,0,1,0,0,0,0,0,1,2.5,1,0,1,0,0,0,0,1,0,0,512.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1054,Yoga 500-15ISK,15.6,4,1.8,847.0,1,0,0,0,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
315,582,SmartBook 141,14.0,4,1.4,249.0,0,0,0,1,0,0,0,1,0,0,0,1.44,1,0,1,0,0,0,0,1,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
316,985,Latitude E7470,14.0,8,1.5,1962.98,0,0,0,0,1,0,0,0,0,1,0,2.6,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1235,IdeaPad 320-17IKB,17.3,8,2.8,539.0,0,0,0,1,0,0,0,0,0,1,0,2.5,1,0,0,0,0,0,0,1,0,0,1024.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
318,1191,V110-15ISK (i5-6200U/4GB/500GB/No,15.6,4,2.1,398.0,0,0,0,1,0,0,0,0,1,0,0,2.3,1,0,0,0,0,0,0,1,0,0,500.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
319,1215,Rog G752VY-GC229T,17.3,16,4.3,2150.0,0,1,0,0,0,0,0,1,0,0,0,2.6,1,0,1,0,0,0,0,0,1,0,512.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,381,15-bw003nv (A9-Series-9420/4GB/256GB/FHD/W10),15.6,4,1.91,488.99,0,0,0,1,0,0,0,1,0,0,0,2.5,0,1,1,0,0,0,0,0,0,1,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
321,166,Inspiron 3576,15.6,8,2.13,728.0,0,0,0,1,0,0,0,1,0,0,0,1.6,1,0,1,0,0,0,0,0,0,1,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,523,15-bs190od (i5-8250U/4GB/1TB/W10),15.6,4,2.04,521.47,0,0,0,1,0,0,0,0,1,0,0,1.6,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
323,331,IdeaPad 120S-14IAP,14.0,4,1.44,292.0,0,0,0,1,0,0,0,0,1,0,0,1.1,1,0,1,0,0,0,0,1,0,0,32.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
324,1138,Latitude E5570,15.6,4,2.09,523.63,0,0,0,1,0,0,0,0,1,0,0,2.3,1,0,0,0,1,0,0,1,0,0,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1296,Inspiron 3552,15.6,2,2.2,379.0,0,0,0,1,0,0,0,0,1,0,0,1.6,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,226,Yoga 520-14IKB,14.0,8,1.74,899.0,1,0,0,0,0,0,0,1,0,0,0,1.6,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
327,503,Ideapad 520-15IKBR,15.6,8,2.17,898.9,0,0,0,1,0,0,0,1,0,0,0,1.8,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
328,371,15-AY023na (N3710/8GB/2TB/W10),15.6,8,2.04,389.0,0,0,0,1,0,0,0,0,1,0,0,1.6,1,0,1,0,0,0,0,1,0,0,2048.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
329,999,Inspiron 3567,15.6,4,2.25,599.0,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,0,0,1,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,591,Chromebook 11,11.6,4,1.26,295.0,0,0,1,0,0,0,0,0,1,0,0,1.6,1,0,0,0,0,1,0,1,0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,122,VivoBook S15,15.6,8,1.7,1118.0,0,0,0,1,0,0,0,1,0,0,0,1.8,1,0,1,0,0,0,0,0,1,0,256.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,29,Latitude 5590,15.6,8,1.88,1298.0,0,0,0,0,1,0,0,1,0,0,0,1.9,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,545,Omen 15-ce006nv,17.3,12,2.62,1799.0,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,1024.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334,461,Inspiron 5570,15.6,8,2.36,979.0,0,0,0,1,0,0,0,1,0,0,0,1.8,1,0,1,0,0,0,0,0,0,1,128.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,1238,Thinkpad T560,15.6,8,2.3,1529.0,0,0,0,1,0,0,0,1,0,0,0,2.6,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
336,422,Inspiron 3567,15.6,4,2.3,598.9,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,0,0,1,0,0,0,0,1,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,674,Latitude 3580,15.6,8,2.06,955.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,1018,Portege Z30-C-16H,13.3,4,1.2,1195.0,0,0,0,1,0,0,0,1,0,0,0,2.3,1,0,1,0,0,0,0,1,0,0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
339,477,Spectre x360,13.3,8,1.29,1999.0,1,0,0,0,0,0,1,0,0,0,0,1.8,1,0,1,0,0,0,0,1,0,0,512.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340,1069,ProBook 650,15.6,4,2.31,705.15,0,0,0,1,0,0,0,0,1,0,0,2.3,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
341,724,Latitude 5580,15.6,8,1.9,1179.0,0,0,0,1,0,0,0,1,0,0,0,2.6,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,182,V310-15IKB (i5-7200U/8GB/1TB,15.6,8,1.9,813.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,0,0,1,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
343,689,L502NA-GO052T (N3350/4GB/128GB/W10),15.6,4,1.86,419.0,0,0,0,1,0,0,0,0,1,0,0,1.1,1,0,1,0,0,0,0,1,0,0,128.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
